,agent,time,event,next_position,travel_time,moving,waiting,task,position,picked_up_item,locked_item
10238,140215394946928,8354.897333916302,store_item_end,,,0,0,1,140215394819088.0,,140215398272688.0
10239,140215394819904,8354.897333916302,start_task,,,0,0,1,140215394843712.0,,
10240,140215394840928,8354.897333916302,start_task,,,0,0,1,140215394844000.0,,
10241,140215394819904,8354.897333916302,moving_start,140215394819088.0,1.0,1,0,1,,,140215398272688.0
10242,140215394840928,8354.897333916302,moving_start,140215394843328.0,0.3333333333333333,1,0,1,,,140215398201040.0
10243,140215394946928,8354.897333916302,end_of_main_process,,,0,0,0,140215394819088.0,,
10244,140215394840928,8355.230667249636,moving_end,,,0,0,1,140215394843328.0,,140215398201040.0
10245,140215394840928,8355.230667249636,pick_up_start,,,0,0,1,140215394843328.0,,140215398201040.0
10246,140215394840928,8355.330667249636,pick_up_end,,,0,0,1,140215394843328.0,140215398201040.0,140215398201040.0
10247,140215394840928,8355.330667249636,moving_start,140215394844432.0,0.6666666666666666,1,0,1,,140215398201040.0,140215398201040.0
10248,140215394819904,8355.897333916302,moving_end,,,0,0,1,140215394819088.0,,140215398272688.0
10249,140215394819904,8355.897333916302,pick_up_start,,,0,0,1,140215394819088.0,,140215398272688.0
10250,140215394840928,8355.997333916303,moving_end,,,0,0,1,140215394844432.0,140215398201040.0,140215398201040.0
10251,140215394819904,8355.997333916303,pick_up_end,,,0,0,1,140215394819088.0,140215398272688.0,140215398272688.0
10252,140215394840928,8355.997333916303,store_item_start,,,0,0,1,140215394844432.0,140215398201040.0,140215398201040.0
10253,140215394819904,8355.997333916303,moving_start,140215394843328.0,0.6666666666666666,1,0,1,,140215398272688.0,140215398272688.0
10254,140215394840928,8356.097333916303,store_item_end,,,0,0,1,140215394844432.0,,140215398201040.0
10255,140215394840928,8356.097333916303,end_of_main_process,,,0,0,0,140215394844432.0,,
10256,140215394819904,8356.664000582969,moving_end,,,0,0,1,140215394843328.0,140215398272688.0,140215398272688.0
10257,140215394819904,8356.664000582969,store_item_start,,,0,0,1,140215394843328.0,140215398272688.0,140215398272688.0
10258,140215394819904,8356.764000582969,store_item_end,,,0,0,1,140215394843328.0,,140215398272688.0
10259,140215394819904,8356.764000582969,end_of_main_process,,,0,0,0,140215394843328.0,,
10260,140215394819904,8358.421545326233,start_task,,,0,0,1,140215394843328.0,,
10261,140215394819904,8358.421545326233,moving_start,140215394844000.0,0.3333333333333333,1,0,1,,,140215398249616.0
10262,140215394819904,8358.754878659567,moving_end,,,0,0,1,140215394844000.0,,140215398249616.0
10263,140215394819904,8358.754878659567,pick_up_start,,,0,0,1,140215394844000.0,,140215398249616.0
10264,140215394819904,8358.854878659567,pick_up_end,,,0,0,1,140215394844000.0,140215398249616.0,140215398249616.0
10265,140215394819904,8358.854878659567,moving_start,140215394818800.0,0.3333333333333333,1,0,1,,140215398249616.0,140215398249616.0
10266,140215394819904,8359.188211992901,moving_end,,,0,0,1,140215394818800.0,140215398249616.0,140215398249616.0
10267,140215394819904,8359.188211992901,store_item_start,,,0,0,1,140215394818800.0,140215398249616.0,140215398249616.0
10268,140215394819904,8359.288211992902,store_item_end,,,0,0,1,140215394818800.0,,140215398249616.0
10269,140215394946928,8359.288211992902,start_task,,,0,0,1,140215394819088.0,,
10270,140215394946928,8359.288211992902,moving_start,140215394818800.0,2.8666666666666667,1,0,1,,,140215398249616.0
10271,140215394819904,8359.288211992902,end_of_main_process,,,0,0,0,140215394818800.0,,
10272,140215394946928,8362.154878659569,moving_end,,,0,0,1,140215394818800.0,,140215398249616.0
10273,140215394946928,8362.154878659569,pick_up_start,,,0,0,1,140215394818800.0,,140215398249616.0
10274,140215394946928,8362.254878659569,pick_up_end,,,0,0,1,140215394818800.0,140215398249616.0,140215398249616.0
10275,140215394946928,8362.254878659569,moving_start,140215394945968.0,0.5,1,0,1,,140215398249616.0,140215398249616.0
10276,140215394946928,8362.754878659569,moving_end,,,0,0,1,140215394945968.0,140215398249616.0,140215398249616.0
10277,140215394946928,8362.754878659569,store_item_start,,,0,0,1,140215394945968.0,140215398249616.0,140215398249616.0
10278,140215394946928,8362.85487865957,store_item_end,,,0,0,1,140215394945968.0,,140215398249616.0
10279,140215394946928,8362.85487865957,end_of_main_process,,,0,0,0,140215394945968.0,,
10280,140215394819904,8363.788946306899,start_task,,,0,0,1,140215394818800.0,,
10281,140215394819904,8363.788946306899,moving_start,140215394844432.0,0.6666666666666666,1,0,1,,,140215398201040.0
10282,140215394819904,8364.455612973565,moving_end,,,0,0,1,140215394844432.0,,140215398201040.0
10283,140215394819904,8364.455612973565,pick_up_start,,,0,0,1,140215394844432.0,,140215398201040.0
10284,140215394819904,8364.555612973565,pick_up_end,,,0,0,1,140215394844432.0,140215398201040.0,140215398201040.0
10285,140215394819904,8364.555612973565,moving_start,140215394818800.0,0.6666666666666666,1,0,1,,140215398201040.0,140215398201040.0
10286,140215394819904,8365.222279640231,moving_end,,,0,0,1,140215394818800.0,140215398201040.0,140215398201040.0
10287,140215394819904,8365.222279640231,store_item_start,,,0,0,1,140215394818800.0,140215398201040.0,140215398201040.0
10288,140215394819904,8365.322279640231,store_item_end,,,0,0,1,140215394818800.0,,140215398201040.0
10289,140215394946928,8365.322279640231,start_task,,,0,0,1,140215394945968.0,,
10290,140215394946928,8365.322279640231,moving_start,140215394818800.0,0.5,1,0,1,,,140215398201040.0
10291,140215394819904,8365.322279640231,end_of_main_process,,,0,0,0,140215394818800.0,,
10292,140215394946928,8365.822279640231,moving_end,,,0,0,1,140215394818800.0,,140215398201040.0
10293,140215394946928,8365.822279640231,pick_up_start,,,0,0,1,140215394818800.0,,140215398201040.0
10294,140215394946928,8365.922279640232,pick_up_end,,,0,0,1,140215394818800.0,140215398201040.0,140215398201040.0
10295,140215394946928,8365.922279640232,moving_start,140215394945968.0,0.5,1,0,1,,140215398201040.0,140215398201040.0
10296,140215394946928,8366.422279640232,moving_end,,,0,0,1,140215394945968.0,140215398201040.0,140215398201040.0
10297,140215394946928,8366.422279640232,store_item_start,,,0,0,1,140215394945968.0,140215398201040.0,140215398201040.0
10298,140215394946928,8366.522279640232,store_item_end,,,0,0,1,140215394945968.0,,140215398201040.0
10299,140215394946928,8366.522279640232,end_of_main_process,,,0,0,0,140215394945968.0,,
10300,140215394946928,8425.107011265538,start_task,,,0,0,1,140215394945968.0,,
10301,140215394946928,8425.107011265538,moving_start,140215394819520.0,3.0666666666666664,1,0,1,,,140215395204448.0
10302,140215394946928,8428.173677932205,moving_end,,,0,0,1,140215394819520.0,,140215395204448.0
10303,140215394946928,8428.173677932205,pick_up_start,,,0,0,1,140215394819520.0,,140215395204448.0
10304,140215394946928,8428.273677932206,pick_up_end,,,0,0,1,140215394819520.0,140215395204448.0,140215395204448.0
10305,140215394946928,8428.273677932206,moving_start,140215394819088.0,0.5,1,0,1,,140215395204448.0,140215395204448.0
10306,140215394946928,8428.773677932206,moving_end,,,0,0,1,140215394819088.0,140215395204448.0,140215395204448.0
10307,140215394946928,8428.773677932206,store_item_start,,,0,0,1,140215394819088.0,140215395204448.0,140215395204448.0
10308,140215394946928,8428.873677932206,store_item_end,,,0,0,1,140215394819088.0,,140215395204448.0
10309,140215394819904,8428.873677932206,start_task,,,0,0,1,140215394818800.0,,
10310,140215394840928,8428.873677932206,start_task,,,0,0,1,140215394844432.0,,
10311,140215394841168,8428.873677932206,start_task,,,0,0,1,140215394843328.0,,
10312,140215394819904,8428.873677932206,moving_start,140215394819088.0,0.6666666666666666,1,0,1,,,140215395204448.0
10313,140215394840928,8428.873677932206,moving_start,140215394944768.0,0.3333333333333333,1,0,1,,,140215398251392.0
10314,140215394841168,8428.873677932206,moving_start,140215394843712.0,0.3333333333333333,1,0,1,,,140215394746480.0
10315,140215394946928,8428.873677932206,end_of_main_process,,,0,0,0,140215394819088.0,,
10316,140215394840928,8429.20701126554,moving_end,,,0,0,1,140215394944768.0,,140215398251392.0
10317,140215394841168,8429.20701126554,moving_end,,,0,0,1,140215394843712.0,,140215394746480.0
10318,140215394840928,8429.20701126554,pick_up_start,,,0,0,1,140215394944768.0,,140215398251392.0
10319,140215394841168,8429.20701126554,pick_up_start,,,0,0,1,140215394843712.0,,140215394746480.0
10320,140215394840928,8429.30701126554,pick_up_end,,,0,0,1,140215394944768.0,140215398251392.0,140215398251392.0
10321,140215394841168,8429.30701126554,pick_up_end,,,0,0,1,140215394843712.0,140215394746480.0,140215394746480.0
10322,140215394840928,8429.30701126554,moving_start,140215394843712.0,1.3333333333333333,1,0,1,,140215398251392.0,140215398251392.0
10323,140215394841168,8429.30701126554,moving_start,140215394844000.0,0.6666666666666666,1,0,1,,140215394746480.0,140215394746480.0
10324,140215394819904,8429.540344598872,moving_end,,,0,0,1,140215394819088.0,,140215395204448.0
10325,140215394819904,8429.540344598872,pick_up_start,,,0,0,1,140215394819088.0,,140215395204448.0
10326,140215394819904,8429.640344598873,pick_up_end,,,0,0,1,140215394819088.0,140215395204448.0,140215395204448.0
10327,140215394819904,8429.640344598873,moving_start,140215394944768.0,1.0,1,0,1,,140215395204448.0,140215395204448.0
10328,140215394841168,8429.973677932207,moving_end,,,0,0,1,140215394844000.0,140215394746480.0,140215394746480.0
10329,140215394841168,8429.973677932207,store_item_start,,,0,0,1,140215394844000.0,140215394746480.0,140215394746480.0
10330,140215394841168,8430.073677932207,store_item_end,,,0,0,1,140215394844000.0,,140215394746480.0
10331,140215394841168,8430.073677932207,end_of_main_process,,,0,0,0,140215394844000.0,,
10332,140215394819904,8430.640344598873,moving_end,,,0,0,1,140215394944768.0,140215395204448.0,140215395204448.0
10333,140215394819904,8430.640344598873,store_item_start,,,0,0,1,140215394944768.0,140215395204448.0,140215395204448.0
10334,140215394840928,8430.640344598874,moving_end,,,0,0,1,140215394843712.0,140215398251392.0,140215398251392.0
10335,140215394840928,8430.640344598874,store_item_start,,,0,0,1,140215394843712.0,140215398251392.0,140215398251392.0
10336,140215394819904,8430.740344598873,store_item_end,,,0,0,1,140215394944768.0,,140215395204448.0
10337,140215394819904,8430.740344598873,end_of_main_process,,,0,0,0,140215394944768.0,,
10338,140215394840928,8430.740344598875,store_item_end,,,0,0,1,140215394843712.0,,140215398251392.0
10339,140215394840928,8430.740344598875,end_of_main_process,,,0,0,0,140215394843712.0,,
10340,140215394819904,8440.578584289291,start_task,,,0,0,1,140215394944768.0,,
10341,140215394819904,8440.578584289291,pick_up_start,,,0,0,1,140215394944768.0,,140215395204448.0
10342,140215394819904,8440.678584289291,pick_up_end,,,0,0,1,140215394944768.0,140215395204448.0,140215395204448.0
10343,140215394819904,8440.678584289291,moving_start,140215394843712.0,1.3333333333333333,1,0,1,,140215395204448.0,140215395204448.0
10344,140215394819904,8442.011917622625,moving_end,,,0,0,1,140215394843712.0,140215395204448.0,140215395204448.0
10345,140215394819904,8442.011917622625,store_item_start,,,0,0,1,140215394843712.0,140215395204448.0,140215395204448.0
10346,140215394819904,8442.111917622626,store_item_end,,,0,0,1,140215394843712.0,,140215395204448.0
10347,140215394819904,8442.111917622626,end_of_main_process,,,0,0,0,140215394843712.0,,
10348,140215394819904,8446.900532338372,start_task,,,0,0,1,140215394843712.0,,
10349,140215394819904,8446.900532338372,pick_up_start,,,0,0,1,140215394843712.0,,140215398251392.0
10350,140215394819904,8447.000532338372,pick_up_end,,,0,0,1,140215394843712.0,140215398251392.0,140215398251392.0
10351,140215394819904,8447.000532338372,moving_start,140215394944768.0,1.3333333333333333,1,0,1,,140215398251392.0,140215398251392.0
10352,140215394819904,8448.333865671706,moving_end,,,0,0,1,140215394944768.0,140215398251392.0,140215398251392.0
10353,140215394819904,8448.333865671706,store_item_start,,,0,0,1,140215394944768.0,140215398251392.0,140215398251392.0
10354,140215394819904,8448.433865671706,store_item_end,,,0,0,1,140215394944768.0,,140215398251392.0
10355,140215394819904,8448.433865671706,end_of_main_process,,,0,0,0,140215394944768.0,,
10356,140215394819904,8459.694053411204,start_task,,,0,0,1,140215394944768.0,,
10357,140215394819904,8459.694053411204,pick_up_start,,,0,0,1,140215394944768.0,,140215398251392.0
10358,140215394819904,8459.794053411204,pick_up_end,,,0,0,1,140215394944768.0,140215398251392.0,140215398251392.0
10359,140215394819904,8459.794053411204,moving_start,140215394818800.0,1.0,1,0,1,,140215398251392.0,140215398251392.0
10360,140215394819904,8460.794053411204,moving_end,,,0,0,1,140215394818800.0,140215398251392.0,140215398251392.0
10361,140215394819904,8460.794053411204,store_item_start,,,0,0,1,140215394818800.0,140215398251392.0,140215398251392.0
10362,140215394819904,8460.894053411204,store_item_end,,,0,0,1,140215394818800.0,,140215398251392.0
10363,140215394946928,8460.894053411204,start_task,,,0,0,1,140215394819088.0,,
10364,140215394946928,8460.894053411204,moving_start,140215394818800.0,2.8666666666666667,1,0,1,,,140215398251392.0
10365,140215394819904,8460.894053411204,end_of_main_process,,,0,0,0,140215394818800.0,,
10366,140215394946928,8463.760720077871,moving_end,,,0,0,1,140215394818800.0,,140215398251392.0
10367,140215394946928,8463.760720077871,pick_up_start,,,0,0,1,140215394818800.0,,140215398251392.0
10368,140215394946928,8463.860720077872,pick_up_end,,,0,0,1,140215394818800.0,140215398251392.0,140215398251392.0
10369,140215394946928,8463.860720077872,moving_start,140215394945968.0,0.5,1,0,1,,140215398251392.0,140215398251392.0
10370,140215394946928,8464.360720077872,moving_end,,,0,0,1,140215394945968.0,140215398251392.0,140215398251392.0
10371,140215394946928,8464.360720077872,store_item_start,,,0,0,1,140215394945968.0,140215398251392.0,140215398251392.0
10372,140215394946928,8464.460720077872,store_item_end,,,0,0,1,140215394945968.0,,140215398251392.0
10373,140215394946928,8464.460720077872,end_of_main_process,,,0,0,0,140215394945968.0,,
10374,140215394946928,8512.098199272352,start_task,,,0,0,1,140215394945968.0,,
10375,140215394946928,8512.098199272352,moving_start,140215394819520.0,3.0666666666666664,1,0,1,,,140215395201424.0
10376,140215394946928,8515.16486593902,moving_end,,,0,0,1,140215394819520.0,,140215395201424.0
10377,140215394946928,8515.16486593902,pick_up_start,,,0,0,1,140215394819520.0,,140215395201424.0
10378,140215394946928,8515.26486593902,pick_up_end,,,0,0,1,140215394819520.0,140215395201424.0,140215395201424.0
10379,140215394946928,8515.26486593902,moving_start,140215394819088.0,0.5,1,0,1,,140215395201424.0,140215395201424.0
10380,140215394946928,8515.76486593902,moving_end,,,0,0,1,140215394819088.0,140215395201424.0,140215395201424.0
10381,140215394946928,8515.76486593902,store_item_start,,,0,0,1,140215394819088.0,140215395201424.0,140215395201424.0
10382,140215394946928,8515.86486593902,store_item_end,,,0,0,1,140215394819088.0,,140215395201424.0
10383,140215394819904,8515.86486593902,start_task,,,0,0,1,140215394818800.0,,
10384,140215394840928,8515.86486593902,start_task,,,0,0,1,140215394843712.0,,
10385,140215394841168,8515.86486593902,start_task,,,0,0,1,140215394844000.0,,
10386,140215394819904,8515.86486593902,moving_start,140215394819088.0,0.6666666666666666,1,0,1,,,140215395201424.0
10387,140215394840928,8515.86486593902,moving_start,140215394844000.0,0.6666666666666666,1,0,1,,,140215394746480.0
10388,140215394841168,8515.86486593902,moving_start,140215394843712.0,0.6666666666666666,1,0,1,,,140215395204448.0
10389,140215394946928,8515.86486593902,end_of_main_process,,,0,0,0,140215394819088.0,,
10390,140215394819904,8516.531532605686,moving_end,,,0,0,1,140215394819088.0,,140215395201424.0
10391,140215394840928,8516.531532605686,moving_end,,,0,0,1,140215394844000.0,,140215394746480.0
10392,140215394841168,8516.531532605686,moving_end,,,0,0,1,140215394843712.0,,140215395204448.0
10393,140215394819904,8516.531532605686,pick_up_start,,,0,0,1,140215394819088.0,,140215395201424.0
10394,140215394840928,8516.531532605686,pick_up_start,,,0,0,1,140215394844000.0,,140215394746480.0
10395,140215394841168,8516.531532605686,pick_up_start,,,0,0,1,140215394843712.0,,140215395204448.0
10396,140215394819904,8516.631532605687,pick_up_end,,,0,0,1,140215394819088.0,140215395201424.0,140215395201424.0
10397,140215394840928,8516.631532605687,pick_up_end,,,0,0,1,140215394844000.0,140215394746480.0,140215394746480.0
10398,140215394841168,8516.631532605687,pick_up_end,,,0,0,1,140215394843712.0,140215395204448.0,140215395204448.0
10399,140215394819904,8516.631532605687,moving_start,140215394844000.0,0.3333333333333333,1,0,1,,140215395201424.0,140215395201424.0
10400,140215394840928,8516.631532605687,moving_start,140215394843712.0,0.6666666666666666,1,0,1,,140215394746480.0,140215394746480.0
10401,140215394841168,8516.631532605687,moving_start,140215394944768.0,1.3333333333333333,1,0,1,,140215395204448.0,140215395204448.0
10402,140215394819904,8516.96486593902,moving_end,,,0,0,1,140215394844000.0,140215395201424.0,140215395201424.0
10403,140215394819904,8516.96486593902,store_item_start,,,0,0,1,140215394844000.0,140215395201424.0,140215395201424.0
10404,140215394819904,8517.06486593902,store_item_end,,,0,0,1,140215394844000.0,,140215395201424.0
10405,140215394819904,8517.06486593902,end_of_main_process,,,0,0,0,140215394844000.0,,
10406,140215394840928,8517.298199272353,moving_end,,,0,0,1,140215394843712.0,140215394746480.0,140215394746480.0
10407,140215394840928,8517.298199272353,store_item_start,,,0,0,1,140215394843712.0,140215394746480.0,140215394746480.0
10408,140215394840928,8517.398199272353,store_item_end,,,0,0,1,140215394843712.0,,140215394746480.0
10409,140215394840928,8517.398199272353,end_of_main_process,,,0,0,0,140215394843712.0,,
10410,140215394841168,8517.96486593902,moving_end,,,0,0,1,140215394944768.0,140215395204448.0,140215395204448.0
10411,140215394841168,8517.96486593902,store_item_start,,,0,0,1,140215394944768.0,140215395204448.0,140215395204448.0
10412,140215394841168,8518.06486593902,store_item_end,,,0,0,1,140215394944768.0,,140215395204448.0
10413,140215394841168,8518.06486593902,end_of_main_process,,,0,0,0,140215394944768.0,,
10414,140215394819904,8522.480406285538,start_task,,,0,0,1,140215394844000.0,,
10415,140215394819904,8522.480406285538,pick_up_start,,,0,0,1,140215394844000.0,,140215395201424.0
10416,140215394819904,8522.580406285539,pick_up_end,,,0,0,1,140215394844000.0,140215395201424.0,140215395201424.0
10417,140215394819904,8522.580406285539,moving_start,140215394843712.0,0.6666666666666666,1,0,1,,140215395201424.0,140215395201424.0
10418,140215394819904,8523.247072952205,moving_end,,,0,0,1,140215394843712.0,140215395201424.0,140215395201424.0
10419,140215394819904,8523.247072952205,store_item_start,,,0,0,1,140215394843712.0,140215395201424.0,140215395201424.0
10420,140215394819904,8523.347072952205,store_item_end,,,0,0,1,140215394843712.0,,140215395201424.0
10421,140215394819904,8523.347072952205,end_of_main_process,,,0,0,0,140215394843712.0,,
10422,140215394819904,8528.763066421869,start_task,,,0,0,1,140215394843712.0,,
10423,140215394819904,8528.763066421869,pick_up_start,,,0,0,1,140215394843712.0,,140215394746480.0
10424,140215394819904,8528.863066421869,pick_up_end,,,0,0,1,140215394843712.0,140215394746480.0,140215394746480.0
10425,140215394819904,8528.863066421869,moving_start,140215394818800.0,1.0,1,0,1,,140215394746480.0,140215394746480.0
10426,140215394819904,8529.863066421869,moving_end,,,0,0,1,140215394818800.0,140215394746480.0,140215394746480.0
10427,140215394819904,8529.863066421869,store_item_start,,,0,0,1,140215394818800.0,140215394746480.0,140215394746480.0
10428,140215394819904,8529.96306642187,store_item_end,,,0,0,1,140215394818800.0,,140215394746480.0
10429,140215394946928,8529.96306642187,start_task,,,0,0,1,140215394819088.0,,
10430,140215394946928,8529.96306642187,moving_start,140215394818800.0,2.8666666666666667,1,0,1,,,140215394746480.0
10431,140215394819904,8529.96306642187,end_of_main_process,,,0,0,0,140215394818800.0,,
10432,140215394946928,8532.829733088536,moving_end,,,0,0,1,140215394818800.0,,140215394746480.0
10433,140215394946928,8532.829733088536,pick_up_start,,,0,0,1,140215394818800.0,,140215394746480.0
10434,140215394946928,8532.929733088537,pick_up_end,,,0,0,1,140215394818800.0,140215394746480.0,140215394746480.0
10435,140215394946928,8532.929733088537,moving_start,140215394945968.0,0.5,1,0,1,,140215394746480.0,140215394746480.0
10436,140215394946928,8533.429733088537,moving_end,,,0,0,1,140215394945968.0,140215394746480.0,140215394746480.0
10437,140215394946928,8533.429733088537,store_item_start,,,0,0,1,140215394945968.0,140215394746480.0,140215394746480.0
10438,140215394946928,8533.529733088537,store_item_end,,,0,0,1,140215394945968.0,,140215394746480.0
10439,140215394946928,8533.529733088537,end_of_main_process,,,0,0,0,140215394945968.0,,
10440,140215394946928,8540.127739237832,start_task,,,0,0,1,140215394945968.0,,
10441,140215394946928,8540.127739237832,moving_start,140215394819520.0,3.0666666666666664,1,0,1,,,140215395825456.0
10442,140215394946928,8543.1944059045,moving_end,,,0,0,1,140215394819520.0,,140215395825456.0
10443,140215394946928,8543.1944059045,pick_up_start,,,0,0,1,140215394819520.0,,140215395825456.0
10444,140215394946928,8543.2944059045,pick_up_end,,,0,0,1,140215394819520.0,140215395825456.0,140215395825456.0
10445,140215394946928,8543.2944059045,moving_start,140215394819088.0,0.5,1,0,1,,140215395825456.0,140215395825456.0
10446,140215394946928,8543.7944059045,moving_end,,,0,0,1,140215394819088.0,140215395825456.0,140215395825456.0
10447,140215394946928,8543.7944059045,store_item_start,,,0,0,1,140215394819088.0,140215395825456.0,140215395825456.0
10448,140215394946928,8543.8944059045,store_item_end,,,0,0,1,140215394819088.0,,140215395825456.0
10449,140215394819904,8543.8944059045,start_task,,,0,0,1,140215394818800.0,,
10450,140215394840928,8543.8944059045,start_task,,,0,0,1,140215394843712.0,,
10451,140215394819904,8543.8944059045,moving_start,140215394819088.0,0.6666666666666666,1,0,1,,,140215395825456.0
10452,140215394840928,8543.8944059045,pick_up_start,,,0,0,1,140215394843712.0,,140215395201424.0
10453,140215394946928,8543.8944059045,end_of_main_process,,,0,0,0,140215394819088.0,,
10454,140215394840928,8543.994405904501,pick_up_end,,,0,0,1,140215394843712.0,140215395201424.0,140215395201424.0
10455,140215394840928,8543.994405904501,moving_start,140215394844000.0,0.6666666666666666,1,0,1,,140215395201424.0,140215395201424.0
10456,140215394819904,8544.561072571167,moving_end,,,0,0,1,140215394819088.0,,140215395825456.0
10457,140215394819904,8544.561072571167,pick_up_start,,,0,0,1,140215394819088.0,,140215395825456.0
10458,140215394840928,8544.661072571167,moving_end,,,0,0,1,140215394844000.0,140215395201424.0,140215395201424.0
10459,140215394819904,8544.661072571167,pick_up_end,,,0,0,1,140215394819088.0,140215395825456.0,140215395825456.0
10460,140215394840928,8544.661072571167,store_item_start,,,0,0,1,140215394844000.0,140215395201424.0,140215395201424.0
10461,140215394819904,8544.661072571167,moving_start,140215394843712.0,1.0,1,0,1,,140215395825456.0,140215395825456.0
10462,140215394840928,8544.761072571167,store_item_end,,,0,0,1,140215394844000.0,,140215395201424.0
10463,140215394840928,8544.761072571167,end_of_main_process,,,0,0,0,140215394844000.0,,
10464,140215394819904,8545.661072571167,moving_end,,,0,0,1,140215394843712.0,140215395825456.0,140215395825456.0
10465,140215394819904,8545.661072571167,store_item_start,,,0,0,1,140215394843712.0,140215395825456.0,140215395825456.0
10466,140215394819904,8545.761072571167,store_item_end,,,0,0,1,140215394843712.0,,140215395825456.0
10467,140215394819904,8545.761072571167,end_of_main_process,,,0,0,0,140215394843712.0,,
10468,140215394819904,8550.176612917685,start_task,,,0,0,1,140215394843712.0,,
10469,140215394819904,8550.176612917685,moving_start,140215394844000.0,0.6666666666666666,1,0,1,,,140215395201424.0
10470,140215394819904,8550.843279584351,moving_end,,,0,0,1,140215394844000.0,,140215395201424.0
10471,140215394819904,8550.843279584351,pick_up_start,,,0,0,1,140215394844000.0,,140215395201424.0
10472,140215394819904,8550.943279584351,pick_up_end,,,0,0,1,140215394844000.0,140215395201424.0,140215395201424.0
10473,140215394819904,8550.943279584351,moving_start,140215394818800.0,0.3333333333333333,1,0,1,,140215395201424.0,140215395201424.0
10474,140215394819904,8551.276612917685,moving_end,,,0,0,1,140215394818800.0,140215395201424.0,140215395201424.0
10475,140215394819904,8551.276612917685,store_item_start,,,0,0,1,140215394818800.0,140215395201424.0,140215395201424.0
10476,140215394819904,8551.376612917686,store_item_end,,,0,0,1,140215394818800.0,,140215395201424.0
10477,140215394946928,8551.376612917686,start_task,,,0,0,1,140215394819088.0,,
10478,140215394946928,8551.376612917686,moving_start,140215394818800.0,2.8666666666666667,1,0,1,,,140215395201424.0
10479,140215394819904,8551.376612917686,end_of_main_process,,,0,0,0,140215394818800.0,,
10480,140215394946928,8554.243279584352,moving_end,,,0,0,1,140215394818800.0,,140215395201424.0
10481,140215394946928,8554.243279584352,pick_up_start,,,0,0,1,140215394818800.0,,140215395201424.0
10482,140215394946928,8554.343279584353,pick_up_end,,,0,0,1,140215394818800.0,140215395201424.0,140215395201424.0
10483,140215394946928,8554.343279584353,moving_start,140215394945968.0,0.5,1,0,1,,140215395201424.0,140215395201424.0
10484,140215394946928,8554.843279584353,moving_end,,,0,0,1,140215394945968.0,140215395201424.0,140215395201424.0
10485,140215394946928,8554.843279584353,store_item_start,,,0,0,1,140215394945968.0,140215395201424.0,140215395201424.0
10486,140215394946928,8554.943279584353,store_item_end,,,0,0,1,140215394945968.0,,140215395201424.0
10487,140215394946928,8554.943279584353,end_of_main_process,,,0,0,0,140215394945968.0,,
10488,140215394946928,8584.690919989496,start_task,,,0,0,1,140215394945968.0,,
10489,140215394946928,8584.690919989496,moving_start,140215394819520.0,3.0666666666666664,1,0,1,,,140215398270624.0
10490,140215394946928,8587.757586656164,moving_end,,,0,0,1,140215394819520.0,,140215398270624.0
10491,140215394946928,8587.757586656164,pick_up_start,,,0,0,1,140215394819520.0,,140215398270624.0
10492,140215394946928,8587.857586656164,pick_up_end,,,0,0,1,140215394819520.0,140215398270624.0,140215398270624.0
10493,140215394946928,8587.857586656164,moving_start,140215394819088.0,0.5,1,0,1,,140215398270624.0,140215398270624.0
10494,140215394946928,8588.357586656164,moving_end,,,0,0,1,140215394819088.0,140215398270624.0,140215398270624.0
10495,140215394946928,8588.357586656164,store_item_start,,,0,0,1,140215394819088.0,140215398270624.0,140215398270624.0
10496,140215394946928,8588.457586656164,store_item_end,,,0,0,1,140215394819088.0,,140215398270624.0
10497,140215394819904,8588.457586656164,start_task,,,0,0,1,140215394818800.0,,
10498,140215394840928,8588.457586656164,start_task,,,0,0,1,140215394844000.0,,
10499,140215394841168,8588.457586656164,start_task,,,0,0,1,140215394944768.0,,
10500,140215394819904,8588.457586656164,moving_start,140215394819088.0,0.6666666666666666,1,0,1,,,140215398270624.0
10501,140215394840928,8588.457586656164,moving_start,140215394944768.0,0.6666666666666666,1,0,1,,,140215395204448.0
10502,140215394841168,8588.457586656164,moving_start,140215394843712.0,1.3333333333333333,1,0,1,,,140215395825456.0
10503,140215394946928,8588.457586656164,end_of_main_process,,,0,0,0,140215394819088.0,,
10504,140215394819904,8589.12425332283,moving_end,,,0,0,1,140215394819088.0,,140215398270624.0
10505,140215394840928,8589.12425332283,moving_end,,,0,0,1,140215394944768.0,,140215395204448.0
10506,140215394819904,8589.12425332283,pick_up_start,,,0,0,1,140215394819088.0,,140215398270624.0
10507,140215394840928,8589.12425332283,pick_up_start,,,0,0,1,140215394944768.0,,140215395204448.0
10508,140215394819904,8589.224253322831,pick_up_end,,,0,0,1,140215394819088.0,140215398270624.0,140215398270624.0
10509,140215394840928,8589.224253322831,pick_up_end,,,0,0,1,140215394944768.0,140215395204448.0,140215395204448.0
10510,140215394819904,8589.224253322831,moving_start,140215394944768.0,1.0,1,0,1,,140215398270624.0,140215398270624.0
10511,140215394840928,8589.224253322831,moving_start,140215394843712.0,1.3333333333333333,1,0,1,,140215395204448.0,140215395204448.0
10512,140215394841168,8589.790919989498,moving_end,,,0,0,1,140215394843712.0,,140215395825456.0
10513,140215394841168,8589.790919989498,pick_up_start,,,0,0,1,140215394843712.0,,140215395825456.0
