,buffer,time,event,event_item,full,items_in_storage
25932,140649310988944,5365.951040306199,item_stored,140649309673360.0,0,1
25933,140649312699920,5365.993100841937,item_stored,140649309976368.0,1,4
25934,140649312700832,5366.259767508604,item_picked_up,140649309438400.0,0,2
25935,140649310988944,5366.357706972865,item_picked_up,140649309673360.0,0,0
25936,140649311044176,5366.691040306199,item_stored,140649309673360.0,0,1
25937,140649311045616,5366.7910403062,item_picked_up,140649309998192.0,0,3
25938,140649311010768,5366.804373639532,item_picked_up,140649309505904.0,0,2
25939,140649312701552,5366.959767508606,item_stored,140649309974640.0,0,1
25940,140649312700832,5367.104373639532,item_stored,140649309505904.0,1,3
25941,140649311010768,5367.257706972867,item_stored,140649309998192.0,1,3
25942,140649312701552,5367.259767508606,item_picked_up,140649309974640.0,0,0
25943,140649311007408,5367.371040306203,item_stored,140649309766464.0,1,1
25944,140649311044176,5367.5597675086065,item_stored,140649309974640.0,0,2
25945,140649311044176,5367.564373639533,item_picked_up,140649309673360.0,0,1
25946,140649311047536,5367.624373639534,order_arrival,,1,3
25947,140649311047536,5367.624373639534,item_picked_up,140649477626800.0,1,3
25948,140649311007408,5367.711040306203,item_picked_up,140649309766464.0,0,0
25949,140649312699920,5367.719767508603,item_picked_up,140649310069952.0,0,3
25950,140649311046144,5367.977706972871,item_stored,140649309766464.0,0,1
25951,140649311045568,5368.057706972867,item_stored,140649309673360.0,0,1
25952,140649312700832,5368.28643417527,item_picked_up,140649309605120.0,0,2
25953,140649311045616,5368.357706972867,item_stored,140649477626800.0,1,4
25954,140649311045568,5368.437706972867,item_picked_up,140649309673360.0,0,0
25955,140649312699920,5368.5531008419375,item_stored,140649309605120.0,1,4
25956,140649311006832,5368.704373639534,item_stored,140649309673360.0,1,1
25957,140649311046144,5368.731040306201,item_picked_up,140649309766464.0,0,0
25958,140649311044176,5368.824373639534,item_picked_up,140649309974640.0,0,0
25959,140649311006832,5368.937706972868,item_picked_up,140649309673360.0,0,0
25960,140649310988128,5368.951040306199,item_picked_up,140649310615008.0,0,1
25961,140649311010768,5369.031040306201,item_picked_up,140649309671632.0,0,2
25962,140649311008416,5369.197706972868,item_picked_up,140649310173120.0,0,3
25963,140649311064560,5369.197706972868,item_stored,140649309766464.0,0,0
25964,140649311045568,5369.317706972868,item_stored,140649309974640.0,0,1
25965,140649310988128,5369.364373639535,item_stored,140649309671632.0,1,2
25966,140649312700832,5369.464373639536,item_stored,140649310173120.0,1,3
25967,140649311045568,5369.584373639535,item_picked_up,140649309974640.0,0,0
25968,140649311010768,5369.697706972869,item_picked_up,140649309998192.0,0,1
25969,140649311047536,5369.784373639535,order_arrival,,1,3
25970,140649311047536,5369.784373639535,item_picked_up,140649309602096.0,1,3
25971,140649311008800,5369.851040306203,item_stored,140649309974640.0,1,1
25972,140649311045616,5369.931040306202,item_picked_up,140649477626800.0,0,3
25973,140649311008800,5370.084373639536,item_picked_up,140649309974640.0,0,0
25974,140649311008416,5370.164373639536,item_stored,140649309998192.0,1,4
25975,140649311010768,5370.397706972869,item_stored,140649477626800.0,0,2
25976,140649311045616,5370.517706972869,item_stored,140649309602096.0,1,4
25977,140649311045616,5370.864373639536,item_picked_up,140649309766704.0,0,3
25978,140649311047536,5371.251040306202,order_arrival,,1,3
25979,140649311047536,5371.251040306202,item_picked_up,140649309355024.0,1,3
25980,140649311010768,5371.331040306203,item_stored,140649309766704.0,1,3
25981,140649311045616,5371.984373639536,item_stored,140649309355024.0,1,4
25982,140649310988944,5372.931040306198,item_stored,140649309768480.0,0,1
25983,140649310988944,5373.224373639532,item_picked_up,140649309768480.0,0,0
25984,140649311044176,5373.557706972866,item_stored,140649309768480.0,0,1
25985,140649311044176,5374.4310403062,item_picked_up,140649309768480.0,0,0
25986,140649311007408,5374.7577069728695,item_stored,140649309673360.0,1,1
25987,140649312701552,5374.829767508603,item_stored,140649310233984.0,0,1
25988,140649311045568,5374.924373639534,item_stored,140649309768480.0,0,1
25989,140649311009376,5375.074373639538,item_stored,140649309974640.0,1,1
25990,140649311007408,5375.09770697287,item_picked_up,140649309673360.0,0,0
25991,140649312701552,5375.129767508603,item_picked_up,140649310233984.0,0,0
25992,140649311045568,5375.304373639534,item_picked_up,140649309768480.0,0,0
25993,140649311046144,5375.364373639537,item_stored,140649309673360.0,0,1
25994,140649311044176,5375.429767508604,item_stored,140649310233984.0,0,1
25995,140649311006832,5375.571040306201,item_stored,140649309768480.0,1,1
25996,140649311009376,5375.631040306204,item_picked_up,140649309974640.0,0,0
25997,140649311006832,5375.804373639535,item_picked_up,140649309768480.0,0,0
25998,140649311044176,5375.896434175271,item_picked_up,140649310233984.0,0,0
25999,140649311046144,5375.897706972872,item_stored,140649309974640.0,1,2
26000,140649310988128,5375.931040306198,item_picked_up,140649309893488.0,0,1
26001,140649311046144,5376.037706972871,item_picked_up,140649309673360.0,0,1
26002,140649311064560,5376.263100841938,item_stored,140649310233984.0,0,0
26003,140649311010768,5376.3431008419375,item_picked_up,140649477626800.0,0,2
26004,140649311064560,5376.504373639538,item_stored,140649309673360.0,0,0
26005,140649310988128,5376.676434175271,item_stored,140649477626800.0,1,2
26006,140649311046144,5376.729767508605,item_picked_up,140649309974640.0,0,0
26007,140649311064560,5377.196434175272,item_stored,140649309974640.0,0,0
26008,140649311045616,5377.237706972872,item_picked_up,140649309355024.0,0,3
26009,140649311010768,5377.704373639539,item_stored,140649309355024.0,1,3
26010,140649311047536,5377.909767508606,order_arrival,,1,3
26011,140649311047536,5377.909767508606,item_picked_up,140649309602000.0,1,3
26012,140649311045616,5378.6431008419395,item_stored,140649309602000.0,1,4
26013,140649312699920,5379.246434175269,item_picked_up,140649309605120.0,0,3
26014,140649312699920,5379.813100841937,item_stored,140649309794752.0,1,4
26015,140649310988944,5379.911040306198,item_stored,140649310172928.0,0,1
26016,140649312700832,5380.079767508604,item_picked_up,140649312701360.0,0,2
26017,140649310988944,5380.144373639531,item_picked_up,140649310172928.0,0,0
26018,140649311010768,5380.244373639532,item_picked_up,140649310531792.0,0,2
26019,140649311044176,5380.477706972865,item_stored,140649310172928.0,0,1
26020,140649312700832,5380.544373639532,item_stored,140649310531792.0,1,3
26021,140649311045616,5380.577706972866,item_picked_up,140649309602000.0,0,3
26022,140649311010768,5381.044373639533,item_stored,140649309602000.0,1,3
26023,140649311044176,5381.351040306199,item_picked_up,140649310172928.0,0,0
26024,140649311047536,5381.4110403061995,order_arrival,,1,3
26025,140649311047536,5381.4110403061995,item_picked_up,140649309767664.0,1,3
26026,140649311007408,5381.624373639536,item_stored,140649309768480.0,1,1
26027,140649311045568,5381.844373639533,item_stored,140649310172928.0,0,1
26028,140649311007408,5381.891040306204,item_picked_up,140649309768480.0,0,0
26029,140649311045568,5382.1110403062,item_picked_up,140649310172928.0,0,0
26030,140649311045616,5382.144373639533,item_stored,140649309767664.0,1,4
26031,140649311046144,5382.157706972871,item_stored,140649309768480.0,0,1
26032,140649311006832,5382.377706972868,item_stored,140649310172928.0,1,1
26033,140649312701552,5382.573100841937,item_stored,140649310069952.0,0,1
26034,140649311006832,5382.611040306201,item_picked_up,140649310172928.0,0,0
26035,140649311046144,5382.831040306205,item_picked_up,140649309768480.0,0,0
26036,140649310988128,5382.911040306198,item_picked_up,140649309671632.0,0,1
26037,140649312701552,5383.04643417527,item_picked_up,140649310069952.0,0,0
26038,140649311010768,5383.277706972872,item_picked_up,140649309766704.0,0,2
26039,140649311064560,5383.297706972872,item_stored,140649309768480.0,0,0
26040,140649312699920,5383.3397675086035,item_picked_up,140649309976368.0,0,3
26041,140649311044176,5383.346434175271,item_stored,140649310069952.0,0,1
26042,140649311045616,5383.397706972873,item_picked_up,140649309767664.0,0,3
26043,140649310988128,5383.611040306206,item_stored,140649309766704.0,1,2
26044,140649311010768,5383.86437363954,item_stored,140649309767664.0,1,3
26045,140649312700832,5383.906434175271,item_picked_up,140649309505904.0,0,2
26046,140649311047536,5384.011040306206,order_arrival,,1,3
26047,140649311047536,5384.011040306206,item_picked_up,140649310363712.0,1,3
26048,140649312699920,5384.173100841938,item_stored,140649309505904.0,1,4
26049,140649311010768,5384.197706972874,item_picked_up,140649309355024.0,0,2
26050,140649311008416,5384.331040306207,item_picked_up,140649309439264.0,0,3
26051,140649312700832,5384.597706972874,item_stored,140649309439264.0,1,3
26052,140649311008416,5384.664373639541,item_stored,140649309355024.0,1,4
26053,140649311044176,5384.737706972874,item_picked_up,140649310069952.0,0,0
26054,140649311045616,5384.74437363954,item_stored,140649310363712.0,1,4
26055,140649311045616,5384.84437363954,item_picked_up,140649310363712.0,0,3
26056,140649311045568,5385.231040306207,item_stored,140649310069952.0,0,1
26057,140649311010768,5385.311040306207,item_stored,140649310363712.0,1,3
26058,140649311045568,5385.6110403062075,item_picked_up,140649310069952.0,0,0
26059,140649311047536,5385.697706972875,order_arrival,,1,3
26060,140649311047536,5385.697706972875,item_picked_up,140649309797824.0,1,3
26061,140649311008800,5385.877706972875,item_stored,140649310069952.0,1,1
26062,140649311008800,5386.111040306208,item_picked_up,140649310069952.0,0,0
26063,140649311045616,5386.431040306208,item_stored,140649309797824.0,1,4
26064,140649310988944,5386.891040306197,item_stored,140649311007936.0,0,1
26065,140649310988944,5387.184373639531,item_picked_up,140649311007936.0,0,0
26066,140649311044176,5387.517706972865,item_stored,140649311007936.0,0,1
26067,140649311044176,5388.391040306199,item_picked_up,140649311007936.0,0,0
26068,140649311007408,5388.431040306203,item_stored,140649310172928.0,1,1
26069,140649311064560,5388.757706972866,item_stored,140649311007936.0,0,0
26070,140649311007408,5388.771040306203,item_picked_up,140649310172928.0,0,0
26071,140649311046144,5389.03770697287,item_stored,140649310172928.0,0,1
26072,140649311046144,5389.504373639537,item_picked_up,140649310172928.0,0,0
26073,140649310988128,5389.891040306197,item_picked_up,140649477626800.0,0,1
26074,140649311064560,5389.9710403062045,item_stored,140649310172928.0,0,0
26075,140649312701552,5390.449767508604,item_stored,140649309769680.0,0,1
26076,140649311008416,5390.549767508604,item_picked_up,140649309355024.0,0,3
26077,140649312701552,5390.749767508604,item_picked_up,140649309769680.0,0,0
26078,140649310988128,5390.783100841938,item_stored,140649309355024.0,1,2
26079,140649311044176,5391.049767508604,item_stored,140649309769680.0,0,1
26080,140649311009376,5391.10104030621,item_stored,140649310069952.0,1,1
26081,140649311010768,5391.116434175272,item_picked_up,140649309602000.0,0,2
26082,140649311045616,5391.149767508605,item_picked_up,140649309797824.0,0,3
26083,140649311009376,5391.367706972877,item_picked_up,140649310069952.0,0,0
26084,140649311044176,5391.416434175271,item_picked_up,140649309769680.0,0,0
26085,140649311008416,5391.583100841939,item_stored,140649309602000.0,1,4
26086,140649311010768,5391.616434175272,item_stored,140649309797824.0,1,3
26087,140649311046144,5391.634373639545,item_stored,140649310069952.0,0,1
26088,140649311045568,5391.909767508605,item_stored,140649309769680.0,0,1
26089,140649311047536,5391.983100841939,order_arrival,,1,3
26090,140649311047536,5391.983100841939,item_picked_up,140649478100112.0,1,3
26091,140649311045568,5392.289767508605,item_picked_up,140649309769680.0,0,0
26092,140649311008800,5392.556434175272,item_stored,140649309769680.0,1,1
26093,140649311046144,5392.583100841939,item_picked_up,140649310069952.0,0,0
26094,140649311045616,5392.716434175272,item_stored,140649478100112.0,1,4
26095,140649311008800,5392.789767508606,item_picked_up,140649309769680.0,0,0
26096,140649312699920,5392.866434175269,item_picked_up,140649309505904.0,0,3
26097,140649311064560,5393.049767508606,item_stored,140649310069952.0,0,0
26098,140649312699920,5393.433100841937,item_stored,140649309893680.0,1,4
26099,140649312700832,5393.699767508604,item_picked_up,140649310173120.0,0,2
26100,140649310988944,5393.871040306197,item_stored,140649309798112.0,0,1
26101,140649310988944,5394.10437363953,item_picked_up,140649309798112.0,0,0
26102,140649311010768,5394.317706972864,item_picked_up,140649309797824.0,0,2
26103,140649311044176,5394.437706972864,item_stored,140649309798112.0,0,1
26104,140649311045616,5394.537706972865,item_picked_up,140649478100112.0,0,3
26105,140649312700832,5394.617706972864,item_stored,140649309797824.0,1,3
26106,140649311044176,5394.804373639531,item_picked_up,140649309798112.0,0,0
26107,140649311010768,5395.004373639532,item_stored,140649478100112.0,1,3
26108,140649311045568,5395.297706972865,item_stored,140649309798112.0,0,1
26109,140649311047536,5395.371040306199,order_arrival,,1,3
26110,140649311047536,5395.371040306199,item_picked_up,140649478101456.0,1,3
26111,140649311045568,5395.564373639532,item_picked_up,140649309798112.0,0,0
26112,140649311006832,5395.8310403062,item_stored,140649309798112.0,1,1
26113,140649311006832,5396.064373639533,item_picked_up,140649309798112.0,0,0
26114,140649311045616,5396.104373639532,item_stored,140649478101456.0,1,4
26115,140649310988128,5396.871040306197,item_picked_up,140649309766704.0,0,1
26116,140649311009376,5397.779767508608,item_stored,140649309769680.0,1,1
26117,140649311009376,5398.119767508608,item_picked_up,140649309769680.0,0,0
26118,140649312701552,5398.193100841938,item_stored,140649309976368.0,0,1
26119,140649311046144,5398.386434175275,item_stored,140649309769680.0,0,1
26120,140649311045616,5398.4864341752755,item_picked_up,140649478101456.0,0,3
26121,140649311010768,5398.639767508605,item_picked_up,140649309767664.0,0,2
26122,140649312701552,5398.666434175271,item_picked_up,140649309976368.0,0,0
26123,140649311010768,5398.953100841943,item_stored,140649478101456.0,1,3
26124,140649312699920,5398.959767508604,item_picked_up,140649309794752.0,0,3
26125,140649311044176,5398.966434175271,item_stored,140649309976368.0,0,1
26126,140649310988128,5398.9731008419385,item_stored,140649309767664.0,1,2
26127,140649311046144,5399.059767508609,item_picked_up,140649309769680.0,0,0
26128,140649311047536,5399.319767508609,order_arrival,,1,3
26129,140649311047536,5399.319767508609,item_picked_up,140649477627136.0,1,3
26130,140649312700832,5399.526434175272,item_picked_up,140649310531792.0,0,2
26131,140649311064560,5399.526434175276,item_stored,140649309769680.0,0,0
26132,140649311010768,5399.766434175276,item_picked_up,140649478100112.0,0,2
26133,140649312699920,5399.793100841939,item_stored,140649310531792.0,1,4
26134,140649311044176,5399.893100841943,item_picked_up,140649309976368.0,0,0
26135,140649311045616,5400.053100841943,item_stored,140649477627136.0,1,4
26136,140649312700832,5400.066434175276,item_stored,140649478100112.0,1,3
26137,140649311045616,5400.153100841943,item_picked_up,140649477627136.0,0,3
26138,140649311064560,5400.25976750861,item_stored,140649309976368.0,0,0
26139,140649311010768,5400.6197675086105,item_stored,140649477627136.0,1,3
26140,140649310988944,5400.851040306196,item_stored,140649310615008.0,0,1
26141,140649311047536,5400.973100841944,order_arrival,,1,3
26142,140649311047536,5400.973100841944,item_picked_up,140649309796336.0,1,3
26143,140649310988944,5401.14437363953,item_picked_up,140649310615008.0,0,0
26144,140649311044176,5401.477706972864,item_stored,140649310615008.0,0,1
26145,140649311045616,5401.7064341752775,item_stored,140649309796336.0,1,4
26146,140649311007408,5401.884373639535,item_stored,140649309798112.0,1,1
26147,140649311007408,5402.151040306202,item_picked_up,140649309798112.0,0,0
26148,140649311044176,5402.351040306198,item_picked_up,140649310615008.0,0,0
26149,140649311046144,5402.417706972869,item_stored,140649309798112.0,0,1
26150,140649311046144,5402.784373639536,item_picked_up,140649309798112.0,0,0
26151,140649311045568,5402.844373639532,item_stored,140649310615008.0,0,1
26152,140649311045568,5403.224373639532,item_picked_up,140649310615008.0,0,0
26153,140649311064560,5403.251040306203,item_stored,140649309798112.0,0,0
26154,140649311006832,5403.4910403061995,item_stored,140649310615008.0,1,1
26155,140649311006832,5403.724373639533,item_picked_up,140649310615008.0,0,0
26156,140649310988128,5403.851040306196,item_picked_up,140649309355024.0,0,1
26157,140649312701552,5406.069767508605,item_stored,140649309352384.0,0,1
26158,140649312701552,5406.363100841939,item_picked_up,140649309352384.0,0,0
26159,140649312699920,5406.453100841936,item_picked_up,140649310531792.0,0,3
26160,140649311010768,5406.516434175272,item_picked_up,140649310363712.0,0,2
26161,140649311044176,5406.663100841939,item_stored,140649309352384.0,0,1
26162,140649310988128,5406.8497675086055,item_stored,140649310363712.0,1,2
26163,140649311044176,5407.029767508606,item_picked_up,140649309352384.0,0,0
26164,140649311045616,5407.029767508606,item_picked_up,140649309796336.0,0,3
26165,140649312700832,5407.2197675086045,item_picked_up,140649309439264.0,0,2
26166,140649311010768,5407.36310084194,item_picked_up,140649478101456.0,0,1
26167,140649312699920,5407.486434175272,item_stored,140649309439264.0,1,4
26168,140649311010768,5407.496434175273,item_stored,140649309796336.0,0,2
26169,140649311045568,5407.52310084194,item_stored,140649309352384.0,0,1
26170,140649312700832,5407.66310084194,item_stored,140649478101456.0,1,3
26171,140649311045568,5407.789767508607,item_picked_up,140649309352384.0,0,0
26172,140649310988944,5407.831040306196,item_stored,140649309893488.0,0,1
26173,140649311045616,5407.96310084194,item_picked_up,140649309602096.0,0,2
26174,140649311047536,5407.989767508607,order_arrival,,1,3
26175,140649311047536,5407.989767508607,item_picked_up,140649309602912.0,1,3
26176,140649311008800,5408.056434175274,item_stored,140649309352384.0,1,1
26177,140649310988944,5408.12437363953,item_picked_up,140649309893488.0,0,0
26178,140649311008800,5408.289767508608,item_picked_up,140649309352384.0,0,0
26179,140649311010768,5408.429767508607,item_stored,140649309602096.0,1,3
26180,140649311044176,5408.457706972864,item_stored,140649309893488.0,0,1
26181,140649311045616,5408.72310084194,item_stored,140649309602912.0,0,3
26182,140649311047536,5408.796434175274,order_arrival,,1,3
26183,140649311047536,5408.796434175274,item_picked_up,140649309995072.0,1,3
26184,140649311044176,5409.1897675086075,item_picked_up,140649309893488.0,0,0
26185,140649311045616,5409.529767508608,item_stored,140649309995072.0,1,4
26186,140649311007408,5409.544373639535,item_stored,140649310615008.0,1,1
26187,140649311064560,5409.556434175274,item_stored,140649309893488.0,0,0
26188,140649311007408,5409.884373639535,item_picked_up,140649310615008.0,0,0
26189,140649311046144,5410.151040306202,item_stored,140649310615008.0,0,1
26190,140649311046144,5410.617706972869,item_picked_up,140649310615008.0,0,0
26191,140649310988128,5410.831040306196,item_picked_up,140649309767664.0,0,1
26192,140649311010768,5411.064373639536,item_picked_up,140649309602096.0,0,2
26193,140649311064560,5411.084373639536,item_stored,140649310615008.0,0,0
26194,140649311045616,5411.184373639537,item_picked_up,140649309995072.0,0,3
26195,140649310988128,5411.39770697287,item_stored,140649309602096.0,1,2
26196,140649311010768,5411.651040306204,item_stored,140649309995072.0,1,3
26197,140649311047536,5411.79770697287,order_arrival,,1,3
26198,140649311047536,5411.79770697287,item_picked_up,140649310592976.0,1,3
26199,140649311045616,5412.531040306204,item_stored,140649310592976.0,1,4
26200,140649311009376,5413.279767508609,item_stored,140649309352384.0,1,1
26201,140649311009376,5413.546434175277,item_picked_up,140649309352384.0,0,0
26202,140649311046144,5413.813100841944,item_stored,140649309352384.0,0,1
26203,140649312701552,5413.879767508605,item_stored,140649309794752.0,0,1
26204,140649312701552,5414.173100841939,item_picked_up,140649309794752.0,0,0
26205,140649311046144,5414.179767508611,item_picked_up,140649309352384.0,0,0
26206,140649311044176,5414.473100841939,item_stored,140649309794752.0,0,1
26207,140649311064560,5414.646434175278,item_stored,140649309352384.0,0,0
26208,140649310988944,5414.8110403061955,item_stored,140649309671632.0,0,1
26209,140649310988944,5415.1443736395295,item_picked_up,140649309671632.0,0,0
26210,140649311044176,5415.346434175273,item_picked_up,140649309794752.0,0,0
26211,140649311044176,5415.477706972863,item_stored,140649309671632.0,0,1
26212,140649311064560,5415.71310084194,item_stored,140649309794752.0,0,0
26213,140649311044176,5415.84437363953,item_picked_up,140649309671632.0,0,0
26214,140649311064560,5416.211040306197,item_stored,140649309671632.0,0,0
26215,140649312699920,5416.813100841939,item_picked_up,140649309439264.0,0,3
26216,140649312700832,5417.179767508606,item_picked_up,140649309797824.0,0,2
26217,140649312699920,5417.446434175274,item_stored,140649309797824.0,1,4
26218,140649310988128,5417.8110403061955,item_picked_up,140649310363712.0,0,1
26219,140649312700832,5420.073100841936,item_picked_up,140649478100112.0,0,1
26220,140649312701552,5421.556434175272,item_stored,140649309605120.0,0,1
26221,140649310988944,5421.791040306195,item_stored,140649477626800.0,0,1
26222,140649312701552,5421.856434175273,item_picked_up,140649309605120.0,0,0
26223,140649311008416,5422.02310084194,item_picked_up,140649309602000.0,0,3
26224,140649311044176,5422.156434175273,item_stored,140649309605120.0,0,1
26225,140649312700832,5422.289767508607,item_stored,140649309602000.0,0,2
26226,140649312699920,5422.3897675086055,item_picked_up,140649309893680.0,0,3
26227,140649310988944,5422.489767508607,item_picked_up,140649477626800.0,0,0
26228,140649311044176,5422.52310084194,item_picked_up,140649309605120.0,0,0
26229,140649311008416,5422.556434175274,item_picked_up,140649309998192.0,0,2
26230,140649310988128,5422.789767508608,item_stored,140649309998192.0,1,2
26231,140649311044176,5422.823100841941,item_stored,140649477626800.0,0,1
26232,140649312700832,5422.956434175273,item_picked_up,140649478101456.0,0,1
26233,140649311045568,5423.016434175273,item_stored,140649309605120.0,0,1
26234,140649311010768,5423.123100841942,item_picked_up,140649477627136.0,0,2
26235,140649311044176,5423.1897675086075,item_picked_up,140649477626800.0,0,0
26236,140649312699920,5423.22310084194,item_stored,140649478101456.0,1,4
26237,140649311010768,5423.269767508607,item_picked_up,140649309995072.0,0,1
26238,140649311045616,5423.38310084194,item_picked_up,140649310592976.0,0,3
26239,140649311045568,5423.3964341752735,item_picked_up,140649309605120.0,0,0
26240,140649312700832,5423.423100841942,item_stored,140649477627136.0,0,2
26241,140649312700832,5423.569767508608,item_stored,140649309995072.0,1,3
26242,140649311008800,5423.663100841941,item_stored,140649309605120.0,1,1
26243,140649311045568,5423.683100841941,item_stored,140649477626800.0,0,1
26244,140649311010768,5423.723100841942,item_picked_up,140649309796336.0,0,0
26245,140649311010768,5423.849767508607,item_stored,140649310592976.0,0,1
26246,140649311008800,5423.896434175274,item_picked_up,140649309605120.0,0,0
26247,140649311045568,5423.949767508609,item_picked_up,140649477626800.0,0,0
26248,140649311045616,5424.049767508608,item_picked_up,140649309602912.0,0,2
26249,140649311010768,5424.1497675086075,item_picked_up,140649310592976.0,0,0
26250,140649311008416,5424.189767508609,item_stored,140649309796336.0,0,3
26251,140649311047536,5424.216434175274,order_arrival,,1,3
26252,140649311047536,5424.216434175274,item_picked_up,140649478124112.0,1,3
26253,140649311006832,5424.216434175276,item_stored,140649477626800.0,1,1
26254,140649311006832,5424.4497675086095,item_picked_up,140649477626800.0,0,0
26255,140649311010768,5424.516434175275,item_stored,140649309602912.0,0,1
26256,140649311010768,5424.583100841941,item_stored,140649478124112.0,0,2
26257,140649311008416,5424.616434175275,item_stored,140649310592976.0,1,4
26258,140649310988128,5424.791040306195,item_picked_up,140649309602096.0,0,1
26259,140649311047536,5424.883100841942,order_arrival,,1,3
26260,140649311047536,5424.883100841942,item_picked_up,140649309895312.0,1,3
26261,140649311047536,5424.949767508608,order_arrival,,1,3
26262,140649311047536,5424.949767508608,item_picked_up,140649478099344.0,1,3
26263,140649311010768,5425.049767508608,item_picked_up,140649309602912.0,0,1
26264,140649311010768,5425.249767508609,item_stored,140649309895312.0,0,2
26265,140649311010768,5425.3164341752745,item_stored,140649478099344.0,1,3
26266,140649310988128,5425.383100841942,item_stored,140649309602912.0,1,2
26267,140649311047536,5425.616434175276,order_arrival,,1,3
26268,140649311047536,5425.616434175276,item_picked_up,140649309506384.0,1,3
26269,140649311047536,5425.683100841941,order_arrival,,1,3
26270,140649311047536,5425.683100841941,item_picked_up,140649309352576.0,1,3
26271,140649311045616,5426.349767508609,item_stored,140649309506384.0,0,3
26272,140649311045616,5426.416434175275,item_stored,140649309352576.0,1,4
26273,140649310988944,5428.771040306195,item_stored,140649309766704.0,0,1
26274,140649311009376,5428.886434175276,item_stored,140649309605120.0,1,1
26275,140649310988944,5429.004373639528,item_picked_up,140649309766704.0,0,0
26276,140649311009376,5429.226434175276,item_picked_up,140649309605120.0,0,0
26277,140649311044176,5429.337706972862,item_stored,140649309766704.0,0,1
26278,140649311046144,5429.4931008419435,item_stored,140649309605120.0,0,1
26279,140649312701552,5429.499767508606,item_stored,140649309438400.0,0,1
26280,140649312701552,5429.799767508606,item_picked_up,140649309438400.0,0,0
26281,140649311044176,5429.804373639529,item_picked_up,140649309766704.0,0,0
26282,140649311046144,5429.85976750861,item_picked_up,140649309605120.0,0,0
26283,140649311044176,5430.099767508606,item_stored,140649309438400.0,0,1
26284,140649311007408,5430.269767508611,item_stored,140649477626800.0,1,1
26285,140649311045568,5430.297706972863,item_stored,140649309766704.0,0,1
26286,140649311064560,5430.326434175277,item_stored,140649309605120.0,0,0
26287,140649311007408,5430.536434175278,item_picked_up,140649477626800.0,0,0
26288,140649311045568,5430.5643736395305,item_picked_up,140649309766704.0,0,0
26289,140649311044176,5430.791040306197,item_picked_up,140649309438400.0,0,0
26290,140649311046144,5430.803100841946,item_stored,140649477626800.0,0,1
26291,140649311006832,5430.831040306198,item_stored,140649309766704.0,1,1
26292,140649311006832,5431.064373639531,item_picked_up,140649309766704.0,0,0
26293,140649311064560,5431.157706972864,item_stored,140649309438400.0,0,0
26294,140649311046144,5431.269767508613,item_picked_up,140649477626800.0,0,0
26295,140649311064560,5431.73643417528,item_stored,140649477626800.0,0,0
26296,140649310988128,5431.771040306195,item_picked_up,140649309998192.0,0,1
26297,140649312699920,5433.726434175269,item_picked_up,140649478101456.0,0,3
26298,140649312700832,5434.159767508603,item_picked_up,140649309602000.0,0,2
26299,140649312699920,5434.4264341752705,item_stored,140649309602000.0,1,4
26300,140649310988944,5435.751040306194,item_stored,140649309355024.0,0,1
26301,140649311008416,5435.984373639528,item_picked_up,140649310592976.0,0,3
26302,140649310988944,5436.084373639528,item_picked_up,140649309355024.0,0,0
26303,140649310988128,5436.217706972861,item_stored,140649310592976.0,1,2
26304,140649311044176,5436.417706972862,item_stored,140649309355024.0,0,1
26305,140649311010768,5436.551040306195,item_picked_up,140649478124112.0,0,2
26306,140649311044176,5436.784373639529,item_picked_up,140649309355024.0,0,0
26307,140649311008416,5436.884373639529,item_picked_up,140649309796336.0,0,2
26308,140649311007408,5436.884373639533,item_stored,140649309766704.0,1,1
26309,140649311008416,5437.0177069728625,item_stored,140649478124112.0,0,3
26310,140649311045616,5437.151040306196,item_picked_up,140649309352576.0,0,3
26311,140649311064560,5437.151040306196,item_stored,140649309355024.0,0,0
26312,140649312700832,5437.151040306197,item_stored,140649309796336.0,1,3
26313,140649311007408,5437.1510403062,item_picked_up,140649309766704.0,0,0
26314,140649312701552,5437.3097675086065,item_stored,140649309893680.0,0,1
26315,140649311046144,5437.417706972868,item_stored,140649309766704.0,0,1
26316,140649311010768,5437.48437363953,item_picked_up,140649478099344.0,0,1
26317,140649311010768,5437.617706972863,item_stored,140649309352576.0,0,2
26318,140649312701552,5437.78310084194,item_picked_up,140649309893680.0,0,0
26319,140649311045616,5437.884373639529,item_picked_up,140649309506384.0,0,2
26320,140649311008416,5437.951040306197,item_stored,140649478099344.0,1,4
26321,140649311047536,5437.98437363953,order_arrival,,1,3
26322,140649311047536,5437.98437363953,item_picked_up,140649310069328.0,1,3
26323,140649311044176,5438.08310084194,item_stored,140649309893680.0,0,1
26324,140649311010768,5438.351040306196,item_stored,140649309506384.0,1,3
26325,140649311045616,5438.717706972863,item_stored,140649310069328.0,0,3
26326,140649311047536,5438.717706972863,order_arrival,,1,3
26327,140649311047536,5438.717706972863,item_picked_up,140649309353872.0,1,3
26328,140649310988128,5438.751040306194,item_picked_up,140649309602912.0,0,1
26329,140649311046144,5439.08437363953,item_picked_up,140649309766704.0,0,0
26330,140649311010768,5439.16437363953,item_picked_up,140649309895312.0,0,2
26331,140649311045616,5439.451040306197,item_stored,140649309353872.0,1,4
26332,140649310988128,5439.497706972864,item_stored,140649309895312.0,1,2
26333,140649311064560,5439.551040306197,item_stored,140649309766704.0,0,0
